Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,,,,,,,,,
1423,US-2017-169551,First Class,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$17 ,3,0.2,4.8231,,,,,,,,,
1424,US-2017-169551,First Class,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,$528 ,2,0.2,85.787,,,,,,,,,
1425,CA-2016-103107,Same Day,RB-19465,Home Office,United States,Seattle,Washington,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",$25 ,5,0,8.636,,,,,,,,,
1426,CA-2016-103107,Same Day,RB-19465,Home Office,United States,Seattle,Washington,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,$177 ,3,0.2,19.9665,,,,,,,,,
1427,CA-2016-103107,Same Day,RB-19465,Home Office,United States,Seattle,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,$72 ,3,0.2,8.997,,,,,,,,,
1428,CA-2017-112431,Second Class,RW-19690,Consumer,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$436 ,12,0,130.752,,,,,,,,,
1429,CA-2016-151092,Standard Class,VG-21790,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$211 ,4,0.2,18.4772,,,,,,,,,
1430,CA-2014-104178,Standard Class,JM-15265,Corporate,United States,Los Angeles,California,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",$6 ,1,0,2.6376,,,,,,,,,
1431,CA-2014-104178,Standard Class,JM-15265,Corporate,United States,Los Angeles,California,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,$95 ,5,0,30.432,,,,,,,,,
1432,CA-2014-155796,Second Class,TS-21430,Corporate,United States,Reading,Pennsylvania,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",$24 ,2,0.2,7.7896,,,,,,,,,
1433,CA-2014-155796,Second Class,TS-21430,Corporate,United States,Reading,Pennsylvania,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",$522 ,4,0.5,-250.5408,,,,,,,,,
1434,CA-2016-127138,Second Class,DK-13225,Corporate,United States,San Francisco,California,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$770 ,3,0.2,77.0352,,,,,,,,,
1435,CA-2017-150602,Second Class,ML-17395,Corporate,United States,Los Angeles,California,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$21 ,4,0,6.5472,,,,,,,,,
1436,CA-2014-140732,Second Class,MA-17560,Home Office,United States,Los Angeles,California,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$576 ,9,0.2,57.5928,,,,,,,,,
1437,CA-2017-119011,Standard Class,LR-17035,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$108 ,3,0.2,10.788,,,,,,,,,
1438,CA-2014-141726,First Class,CC-12145,Consumer,United States,San Diego,California,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,$43 ,3,0,15.4872,,,,,,,,,
1439,CA-2017-115105,Standard Class,BD-11770,Consumer,United States,New York City,New York,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",$241 ,1,0.2,30.098,,,,,,,,,
1440,CA-2017-116953,First Class,SV-20935,Consumer,United States,Mesa,Arizona,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$552 ,10,0.2,34.5,,,,,,,,,
1441,US-2017-163300,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,$370 ,7,0.2,32.3351,,,,,,,,,
1442,US-2017-163300,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,$185 ,3,0.2,-20.7846,,,,,,,,,
1443,CA-2016-162187,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$458 ,5,0.3,-137.529,,,,,,,,,
1444,CA-2016-162187,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",$329 ,3,0.4,-147.8655,,,,,,,,,
1445,US-2014-112991,Standard Class,SH-19975,Corporate,United States,Caldwell,Idaho,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$338 ,3,0.2,4.2294,,,,,,,,,
1446,CA-2014-124079,Standard Class,RF-19345,Corporate,United States,Phoenix,Arizona,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",$88 ,3,0.2,7.6965,,,,,,,,,
1447,CA-2017-107244,Standard Class,AG-10390,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",$20 ,4,0,8.2992,,,,,,,,,
1448,CA-2015-100657,Standard Class,SW-20245,Consumer,United States,Troy,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$110 ,2,0.1,8.5372,,,,,,,,,
1449,CA-2017-129581,Standard Class,KN-16390,Corporate,United States,New Bedford,Massachusetts,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,$129 ,3,0,3.8655,,,,,,,,,
1450,CA-2015-135580,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,"$2,549 ",6,0.2,286.713,,,,,,,,,
1451,CA-2015-135580,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,$288 ,3,0.2,35.985,,,,,,,,,
1452,CA-2016-159016,First Class,KF-16285,Home Office,United States,Los Angeles,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"$4,159 ",8,0.2,363.9048,,,,,,,,,
1453,CA-2014-102652,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,$92 ,2,0,15.6332,,,,,,,,,
1454,CA-2014-102652,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,$33 ,7,0,12.9129,,,,,,,,,
1455,US-2017-128832,First Class,LS-16945,Corporate,United States,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,$70 ,2,0,4.8986,,,,,,,,,
1456,CA-2017-136007,Standard Class,AC-10615,Corporate,United States,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,$72 ,5,0.2,25.186,,,,,,,,,
1457,CA-2016-101168,Standard Class,SS-20140,Corporate,United States,Nashua,New Hampshire,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",$21 ,4,0,6.5472,,,,,,,,,
1458,CA-2015-130253,Standard Class,PP-18955,Home Office,United States,Los Angeles,California,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",$15 ,3,0,5.1816,,,,,,,,,
1459,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,$859 ,3,0.2,75.18,,,,,,,,,
1460,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),$506 ,3,0.2,177.198,,,,,,,,,
1461,CA-2016-117912,Standard Class,TB-21520,Consumer,United States,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,$14 ,2,0.2,3.9512,,,,,,,,,
1462,CA-2015-113215,Standard Class,CP-12085,Corporate,United States,Tucson,Arizona,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$238 ,3,0.2,89.307,,,,,,,,,
1463,CA-2016-124016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",$28 ,4,0.2,7.7,,,,,,,,,
1464,CA-2014-138072,Standard Class,GA-14725,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",$28 ,2,0.2,6.992,,,,,,,,,
1465,CA-2015-111780,Second Class,RA-19285,Consumer,United States,San Diego,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"$1,200 ",5,0.2,224.9925,,,,,,,,,
1466,CA-2017-166695,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",$518 ,8,0.2,-97.176,,,,,,,,,
1467,CA-2017-166695,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,$7 ,1,0,3.3504,,,,,,,,,
1468,CA-2017-166695,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,$343 ,1,0.2,38.61,,,,,,,,,
1469,CA-2016-151561,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,$469 ,6,0,206.316,,,,,,,,,
1470,CA-2016-151561,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$72 ,2,0,30.4416,,,,,,,,,
1471,CA-2016-151561,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$192 ,3,0,61.3824,,,,,,,,,
1472,CA-2015-114048,Standard Class,EH-13945,Consumer,United States,Costa Mesa,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,$29 ,3,0,12.8568,,,,,,,,,
1473,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,$273 ,3,0.1,18.1764,,,,,,,,,
1474,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",$213 ,2,0,95.76,,,,,,,,,
1475,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,$73 ,2,0,21.792,,,,,,,,,
1476,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",$81 ,1,0.1,8.0991,,,,,,,,,
1477,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,"$2,888 ",11,0.1,609.7157,,,,,,,,,
1478,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,"$1,300 ",2,0,350.9082,,,,,,,,,
1479,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,"$2,254 ",5,0.1,375.735,,,,,,,,,
1480,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,$105 ,3,0,28.3095,,,,,,,,,
1481,CA-2017-100111,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$60 ,3,0,20.3898,,,,,,,,,
1482,US-2017-132381,First Class,Dp-13240,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,$315 ,2,0.4,-83.8752,,,,,,,,,
1483,CA-2016-124590,Standard Class,SP-20920,Consumer,United States,Parma,Ohio,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black","$1,475 ",7,0.3,-21.0686,,,,,,,,,
1484,CA-2016-124590,Standard Class,SP-20920,Consumer,United States,Parma,Ohio,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","$1,537 ",9,0.3,0,,,,,,,,,
1485,CA-2016-124590,Standard Class,SP-20920,Consumer,United States,Parma,Ohio,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,$449 ,2,0.3,-12.8392,,,,,,,,,
1486,US-2016-113677,Standard Class,CM-12655,Home Office,United States,New York City,New York,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,"$2,280 ",4,0,592.7896,,,,,,,,,
1487,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,$192 ,3,0.2,19.1976,,,,,,,,,
1488,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",$409 ,8,0.2,61.3824,,,,,,,,,
1489,CA-2017-143378,Standard Class,JR-16210,Corporate,United States,Springfield,Oregon,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,$73 ,2,0.7,-128.2388,,,,,,,,,
1490,CA-2017-145772,Standard Class,SS-20140,Corporate,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,$45 ,5,0,8.5025,,,,,,,,,
1491,CA-2016-124100,Standard Class,EH-13990,Consumer,United States,New York City,New York,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",$328 ,6,0.1,54.666,,,,,,,,,
1492,CA-2014-163447,Standard Class,TB-21190,Home Office,United States,New York City,New York,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",$767 ,14,0.1,161.9674,,,,,,,,,
1493,CA-2016-148096,First Class,AO-10810,Corporate,United States,Los Angeles,California,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",$161 ,2,0.2,12.096,,,,,,,,,
1494,CA-2014-131247,Standard Class,GA-14725,Consumer,United States,San Francisco,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,$206 ,2,0.15,-12.098,,,,,,,,,
1495,CA-2017-121083,Standard Class,JF-15190,Consumer,United States,Manchester,Connecticut,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,$258 ,2,0,74.8142,,,,,,,,,
1496,CA-2016-161928,Second Class,AC-10660,Consumer,United States,San Francisco,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,$202 ,2,0.2,12.599,,,,,,,,,
1497,CA-2017-101322,First Class,JG-15310,Corporate,United States,Long Beach,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,$341 ,6,0.2,-34.0704,,,,,,,,,
1498,CA-2014-111871,Second Class,EK-13795,Home Office,United States,San Francisco,California,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order","$1,198 ",10,0.15,70.49,,,,,,,,,
1499,CA-2017-151484,First Class,CV-12805,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",$52 ,2,0.2,10.3936,,,,,,,,,
1500,CA-2017-151484,First Class,CV-12805,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$42 ,3,0.2,9.5418,,,,,,,,,
1501,CA-2016-143609,First Class,DB-13270,Home Office,United States,Portland,Oregon,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",$404 ,5,0.2,25.245,,,,,,,,,
1502,CA-2016-157259,Standard Class,JM-15535,Consumer,United States,New York City,New York,East,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,$800 ,9,0,207.8856,,,,,,,,,
1503,CA-2017-113453,Standard Class,CM-12160,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,$330 ,2,0.4,-76.9972,,,,,,,,,
1504,CA-2016-118332,Standard Class,PK-19075,Consumer,United States,Apple Valley,California,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,$564 ,5,0.2,7.049,,,,,,,,,
1505,CA-2016-133669,Standard Class,SV-20935,Consumer,United States,Columbus,Ohio,East,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,$235 ,8,0.4,-47.0304,,,,,,,,,
1506,CA-2017-145660,First Class,MG-17650,Home Office,United States,Marion,Ohio,East,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,$8 ,2,0.2,1.7352,,,,,,,,,
1507,CA-2017-119809,Standard Class,YS-21880,Corporate,United States,Seattle,Washington,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",$66 ,3,0,22.4196,,,,,,,,,
1508,CA-2015-161711,Standard Class,MC-17425,Corporate,United States,New York City,New York,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",$68 ,3,0,27.9456,,,,,,,,,
1509,CA-2015-133445,Standard Class,JF-15490,Consumer,United States,Portland,Oregon,West,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",$66 ,1,0.7,-103.8606,,,,,,,,,
1510,CA-2015-133445,Standard Class,JF-15490,Consumer,United States,Portland,Oregon,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,$291 ,4,0.2,-14.5584,,,,,,,,,
1511,CA-2016-148208,Standard Class,BT-11530,Home Office,United States,Cleveland,Ohio,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,$110 ,4,0.4,-20.2356,,,,,,,,,
1512,CA-2016-148208,Standard Class,BT-11530,Home Office,United States,Cleveland,Ohio,East,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",$55 ,3,0.2,15.8631,,,,,,,,,
1513,US-2017-142188,Same Day,JF-15415,Consumer,United States,Seattle,Washington,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,$178 ,2,0.2,8.8784,,,,,,,,,
1514,US-2017-142188,Same Day,JF-15415,Consumer,United States,Seattle,Washington,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,$80 ,5,0.2,-17.991,,,,,,,,,
1515,CA-2015-134075,Standard Class,HA-14905,Consumer,United States,San Jose,California,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,$167 ,3,0,21.645,,,,,,,,,
1516,CA-2017-141572,Second Class,LO-17170,Corporate,United States,Concord,New Hampshire,East,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",$247 ,8,0,101.4504,,,,,,,,,
1517,CA-2015-112305,Standard Class,KB-16405,Home Office,United States,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$22 ,3,0,6.4206,,,,,,,,,
1518,CA-2015-112305,Standard Class,KB-16405,Home Office,United States,Seattle,Washington,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,$14 ,2,0,6.0114,,,,,,,,,
1519,CA-2015-115392,Second Class,RM-19675,Home Office,United States,Cambridge,Massachusetts,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,$312 ,2,0,93.594,,,,,,,,,
1520,CA-2017-102379,Standard Class,BB-11545,Corporate,United States,Oakland,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,$40 ,1,0.2,-7.9984,,,,,,,,,
1521,CA-2017-102379,Standard Class,BB-11545,Corporate,United States,Oakland,California,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,"$1,159 ",9,0.2,43.4646,,,,,,,,,
1522,US-2016-139087,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,$12 ,3,0,4.4712,,,,,,,,,
1523,US-2016-139087,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,$428 ,3,0,89.964,,,,,,,,,
1524,US-2016-139087,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",$25 ,5,0,10.89,,,,,,,,,
1525,US-2016-139087,Second Class,DK-13375,Consumer,United States,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,$21 ,2,0.2,-4.6764,,,,,,,,,
1526,CA-2015-116484,Standard Class,JK-15205,Consumer,United States,Marion,Ohio,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,$64 ,2,0.2,9.5736,,,,,,,,,
1527,CA-2016-100944,Standard Class,EH-13765,Corporate,United States,Los Angeles,California,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,$563 ,5,0.2,56.324,,,,,,,,,
1528,CA-2016-125080,Standard Class,VW-21775,Corporate,United States,Lakewood,Ohio,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",$661 ,2,0.4,-231.4116,,,,,,,,,
1529,CA-2014-100090,Standard Class,EB-13705,Corporate,United States,San Francisco,California,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,$502 ,3,0.2,-87.9354,,,,,,,,,
1530,US-2015-139675,Second Class,NF-18595,Home Office,United States,Chico,California,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$915 ,4,0.2,102.9528,,,,,,,,,
1531,US-2015-139675,Second Class,NF-18595,Home Office,United States,Chico,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,$328 ,8,0,91.7728,,,,,,,,,
1532,CA-2015-151253,Standard Class,AZ-10750,Consumer,United States,Los Angeles,California,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$89 ,3,0.2,7.7679,,,,,,,,,
1533,CA-2017-107314,First Class,MZ-17335,Home Office,United States,San Francisco,California,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,$26 ,3,0,9.5571,,,,,,,,,
1534,CA-2016-163328,Second Class,TP-21565,Corporate,United States,Eugene,Oregon,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$105 ,1,0.2,-14.4078,,,,,,,,,
1535,CA-2016-163328,Second Class,TP-21565,Corporate,United States,Eugene,Oregon,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,$650 ,3,0.2,-97.5528,,,,,,,,,
1536,CA-2014-112837,Standard Class,LW-17125,Consumer,United States,Oxnard,California,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",$128 ,3,0,21.7515,,,,,,,,,
1537,CA-2017-120019,Standard Class,NG-18355,Corporate,United States,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",$15 ,1,0,7.3451,,,,,,,,,
1538,CA-2017-161459,Second Class,EB-13750,Corporate,United States,Laguna Niguel,California,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,$40 ,5,0.2,3.4965,,,,,,,,,
1539,CA-2014-104402,Standard Class,DB-13660,Consumer,United States,Newark,Delaware,East,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,$66 ,3,0,31.0059,,,,,,,,,
1540,CA-2016-165995,Standard Class,BG-11740,Consumer,United States,Los Angeles,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$47 ,4,0,15.9936,,,,,,,,,
1541,CA-2016-165995,Standard Class,BG-11740,Consumer,United States,Los Angeles,California,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,$340 ,5,0.2,42.495,,,,,,,,,
1542,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,$88 ,4,0,43.9,,,,,,,,,
1543,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$221 ,2,0.1,2.4598,,,,,,,,,
1544,CA-2017-143112,Standard Class,TS-21370,Corporate,United States,New York City,New York,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta","$5,200 ",4,0,1351.9896,,,,,,,,,
1545,CA-2015-146255,First Class,EM-14140,Home Office,United States,Newark,Delaware,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$120 ,3,0,52.734,,,,,,,,,
1546,CA-2015-146255,First Class,EM-14140,Home Office,United States,Newark,Delaware,East,TEC-PH-10001619,Technology,Phones,LG G3,$588 ,3,0,170.5113,,,,,,,,,
1547,US-2015-109015,Standard Class,BS-11590,Corporate,United States,New York City,New York,East,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,$338 ,2,0,101.394,,,,,,,,,
1548,CA-2017-139080,Standard Class,CS-12250,Corporate,United States,Seattle,Washington,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,$86 ,6,0.2,8.6352,,,,,,,,,
